ID,Product Name,Price
1794,ALIM FINDIKLI KARISIK DUBLE KG,"450,00"
1795,ALIM FISTIK ICI TUZLU 250GR,"43,90"
1796,ALIM FISTIK ICI TUZLU KG,"165,00"
1797,ALIM GOCE 900GR,"32,50"
1798,ALIM KABAK CEK. 200GR,"69,00"
1799,ALIM KABUKLU FISTIK 500GR,"85,00"
1800,ALIM KAJU FISTIGI 150GR,"95,00"
1801,ALIM LEBLEBI BEYAZ 300GR,"54,00"
1802,ALIM LEBLEBI SARI 500GR,"110,00"
1803,ALIM LEBLEBI SARI KG,"209,00"
1804,ALIM LEBLEBI SEKER 300GR,"42,00"
1805,ALIM LEBLEBI SEKER 500GR,"65,00"
1806,ALIM LEBLEBI SEKER KG,"125,00"
1807,ALIM MISIR POPCORN 900GR,"32,90"
1808,ALIM SARI LEBLEBI 300GR,"66,00"
1809,ALIM SIYAH CEKIRDEK TUZLU 250GR,"40,00"
1810,ALIM SIYAH CEKIRDEK TUZLU 500GR,"75,00"
1811,ALIM SIYAH CEKIRDEK TUZLU KG,"139,00"
1812,ALIM SIYAH CEKIRDEK TUZSUZ 500GR,"75,00"
1813,ALIM SIYAH CEKIRDEK TUZSUZ KG,"145,00"
1814,ALIM SOM SOSLU MISIR 400 GR,"48,90"
1815,ALIM SOSLU MISIR KG,"109,90"
1816,ALIM SOZ CEVIZ ICI 150GR,"92,00"
1817,ALIM SUPER LUX KARISIK 150 GR,"145,00"
1818,ALIM TUZLU BADEM ICI 150GR,"110,00"
1819,ALIM UZUM ENERJI KG,"205,00"
1820,ALIM UZUM SARI 250GR,"55,00"
1821,ALIM YERLI KABUKLU FISTIK KG,"165,00"
1822,BAGDAT KAJUM 80 GR,"66,00"
1823,CEREZZA KOKTEYLI SUPER 107 GR,"55,00"
1824,CEREZZA PEYNIR SOGAN SUPER 107 GR,"55,00"
1825,CEVIZ ICI KELEBEK KG,"540,00"
1826,CHEETOS CITIRCIK AILE 27 GR,"15,00"
1827,CIPSO KETCAP SP 98 GR,"55,00"
1828,CIPSO ORJINAL SP 103 GR,"55,00"
1829,CIPSO TIRTIKLI ORJINAL PARTI BOY 180X14,"70,00"
1830,CıPSO YOGURT SP 98 GR,"55,00"
1831,DORITOS ACILI SUPER 107 GR,"55,00"
1832,DORITOS NACHO SUPER PEYNIRLI 107GR,"50,00"
1833,DORITOS NACHO PEYNIRLI 158 GR,"60,00"
1834,DORITOS TACO PARTI 167 GR,"60,00"
1835,ETI BISKUVI BENIMO CIKOLATALI LOKMALIK 80GR,"30,00"
1836,ETI BISKUVI BURCAK 131GR,"25,00"
1837,ETI BISKUVI BURCAK 3 X 131GR,"73,00"
1838,ETI BISKUVI BURCAK BITTER CIKOLATALI 114 GR,"38,00"
1839,ETI BISKUVI BURCAK CIKOLATA KREMALI 114GR,"38,00"
1840,ETI BISKUVI BURCAK KURABI FINDIKLI 198GR,"60,00"
1841,ETI BISKUVI BURCAK KURABI KAKAOLU 198 GR,"60,00"
1842,ETI BISKUVI BURCAK SUTLU KAKAO KREMALI 100 GR,"25,00"
1843,ETI BISKUVI BURCAK YULAFLI 125GR,"25,00"
1844,ETI BISKUVI BURCAK YULAFLI 3 X125GR,"73,00"
1845,ETI BISKUVI BURCAK YULAFLI SUTLU KREMALI 100GR,"25,00"
1846,ETI BISKUVI BURCAK YULAFLI SUTLU KREMALI 3LU 300GR,"74,50"
1847,ETI BISKUVI CIN 114GR,"25,00"
1848,ETI BISKUVI CIN 13 LU 325GR,"60,00"
1849,ETI BISKUVI CIN 25GR,"6,00"
1850,ETI BISKUVI CIN 27GR CILEKLI,"6,00"
1851,ETI BISKUVI ETIBOR 400GR,"62,00"
1852,ETI BISKUVI ETIBOR CIFTE KAVRULMUS 400GR,"62,00"
1853,ETI BISKUVI FINGER 6'LI 900GR,"147,00"
1854,ETI BISKUVI SULTANI 123GR,"25,00"
1855,ETI BISKUVI SULTANI 3 X 123GR,"73,00"
1856,ETI BISKUVI TUTKU KREMALI 100GR,"25,00"
1857,ETI BISKUVI TUTKU KREMALI POSET 210GR,"52,00"
1858,ETI CIKOLATA AHENK GURME 50 GR,"30,00"
1859,ETI CIKOLATA CANGA 45GR,"25,00"
1860,ETI CIKOLATA CANGA DARK 45GR,"25,00"
1861,ETI CIKOLATA CANGA GOFRET 34GR,"22,00"
1862,ETI CIKOLATA FINDIKLI SUTLU 30 GR,"37,50"
1863,ETI CIKOLATA KARAM BITTER 32 GR,"42,50"
1864,ETI CIKOLATA KARAM GURME GOFRET BITTER 50GR,"30,00"
1865,ETI CIKOLATA KARAMELA 30 GR,"27,50"
1866,ETI CIKOLATA KARE ANTEP FISTIKLI 60GR,"102,00"
1867,ETI CIKOLATA KARE FINDIKLI 60GR,"70,00"
1868,ETI CIKOLATA KEYFI TAB.BOL FIS.30GR,"55,00"
1869,ETI CIKOLATA MAXIMUS 50 GR,"22,50"
1870,ETI CIKOLATA PETITO 8 GR,"9,00"
1871,ETI CIKOLATA PETITO CUBUK 15GR,"17,00"
1872,ETI CIKOLATA PETITO MINI 32GR,"40,00"
1873,ETI CIKOLATA PETITO PATI 18GR,"17,00"
1874,ETI CIKOLATA PETITO TOP 16GR,"17,00"
1875,ETI CIKOLATA PETITO TORBA 72GR,"93,00"
1876,ETI CIKOLATA UZUN ANTEP FISTIKLI 34GR,"43,00"
1877,ETI CIKOLATA UZUN SUTLU 34GR,"35,00"
1878,ETI CIKOLATA WANTED KARAMELLI 22 GR,"14,00"
1879,ETI CIKOLATA WANTED KARAMELLI 32GR,"20,00"
1880,ETI CIKOLATALI GOFRET 34 GR,"17,75"
1881,ETI FORM BISKUVI CIKOLATALI 50GR,"37,00"
1882,ETI FORM BISKUVI LIMONLU 50GR,"18,00"
1883,ETI GOFRET BIDOLU FINDIK KREMALI 36GR,"18,00"
1884,ETI GOFRET BIDOLU KAKAO KREMALI 36GR,"18,00"
1885,ETI GOFRET BIDOLU YER FISTIKLI 81 GR,"35,00"
1886,ETI GOFRET BIDOLU YER FISTIKLI KAKAOLU 81 GR,"35,00"
1887,ETI GOFRET HOSBES 120GR MUZLU,"54,50"
1888,ETI GOFRET HOSBES 142GR CILEKLI,"54,50"
1889,ETI GOFRET HOSBES 142GR FINDIKLI,"54,50"
1890,ETI GOFRET HOSBES 142GR HINDISTAN CEVIZLI,"54,50"
1891,ETI GOFRET HOSBES 142GR KAKAOLU,"54,50"
1892,ETI GOFRET HOSBES 66GR MISKET LIMONLU,"32,00"
1893,ETI GOFRET HOSBES 66GR VISNELI KAKAOLU,"32,00"
1894,ETI GOFRET HOSBES 70GR FINDIKLI,"32,00"
1895,ETI GOFRET HOSBES 70GR HINDISTAN CEVIZLI,"32,00"
1896,ETI GOFRET HOSBES 70GR KAKAOLU,"32,00"
1897,ETI GONG PIRINC VE MISIR PATLAGI 64GR,"24,00"
1898,ETI GONG PIRINC VE MISIR PATLAGI ACI SOS 68GR,"30,00"
1899,ETI GONG PIRINC VE MISIR PATLAGI HARDAL 68GR,"30,00"
1900,ETI GONG POPS BAHARAT CESNILI 80 GR,"46,00"
1901,ETI GONG POPS SADE 80 GR,"46,00"
1902,ETI KEK BROWNI GOLD KAKAOLU 45GR,"15,00"
1903,ETI KEK BROWNI GOLD MINI KAKAOLU 180GR,"63,00"
1904,ETI KEK BROWNI GOLD VISNE 45GR,"15,00"
1905,ETI KEK BROWNI INTENSE 50GR,"25,00"
1906,ETI KEK BROWNI INTENSE MINI KAHVELI 160 GR,"85,00"
1907,ETI KEK BROWNI INTENSE MINI KAKAKOLU 160 GR,"85,00"
1908,ETI KEK BROWNI INTENSE MINI KARAMELLI 160 GR,"85,00"
1909,ETI KEK PAYKEK KAKAOLU 200GR,"53,00"
1910,ETI KEK PAYKEK MEYVELI 200GR,"53,00"
1911,ETI KEK PAYKEK MOZAIK 200GR,"53,00"
1912,ETI KEK POPKEK 10LU MINI HINDISTAN CEVIZLI 180GR,"54,50"
1913,ETI KEK POPKEK 10LU MINI KAKAOLU 180GR,"54,50"
1914,ETI KEK POPKEK 10LU MINI LIMONLU 180GR,"54,50"
1915,ETI KEK POPKEK 10LU MINI MUZLU 180GR,"54,50"
1916,ETI KEK POPKEK HINDISTAN CEVIZLI 60 GR,"15,00"
1917,ETI KEK POPKEK KAKAOLU 60GR,"15,00"
1918,ETI KEK POPKEK LIMONLU 60GR,"15,00"
1919,ETI KEK POPKEK MUZLU 60GR,"15,00"
1920,ETI KEK POPKEK PORTAKAL 60GR,"15,00"
1921,ETI KEK POPKEK VISNELI 60GR,"15,00"
1922,ETI KEK TOPKEK CILEKLI 40GR,"12,00"
1923,ETI KEK TOPKEK KAKAOLU FINDIKLI 35GR,"12,00"
1924,ETI KEK TOPKEK MEYVELI 40GR,"12,00"
1925,ETI KEK TOPKEK PORTAKALLI 40GR,"12,00"
1926,ETI KRAKER BALIK 85GR,"21,00"
1927,ETI KRAKER CRAX 175GR BAHARATLI CUBUK,"37,00"
1928,ETI KRAKER CRAX 175GR PEYNIRLI CUBUK,"37,00"
1929,ETI KRAKER CRAX 80GR BAHARATLI CUBUK,"19,00"
1930,ETI KRAKER CRAX 80GR PEYNIRLI CUBUK,"19,00"
1931,ETI KRAKER CRAX PATLAYAN LEZZET MISKET LIMON 50 GR,"20,00"
1932,ETI KRAKER CRAX PATLAYAN PEYNIRLI SOGANLI 50GR,"20,00"
1933,ETI KRAKER MISIRLI MINI BALIK 70GR,"22,00"
1934,ETI KRAKER PIZZA 76GR,"15,00"
1935,ETI KRAKER SUSAMLI CUBUK 120 GR,"27,00"
1936,ETI KRAKER SUSAMLI CUBUK 56 GR,"13,50"
1937,ETI PUF HINDISTAN CEVIZLI 16GR,"6,00"
1938,ETI PUF KAKAOLU 18GR,"6,00"
1939,ETI PUF RENKLI 18GR,"6,00"
1940,ETI SUT BURGER 35 GR,"18,50"
1941,ETI SUT BURGER CILEKLI 35 GR,"18,50"
1942,ETI SUT BURGER KAKAOLU 35GR,"18,50"
1943,ETI SUT BURGER MUZLU KREMALI BALLI 35 GR,"18,50"
1944,FALIM SAKIZ CILEK 5 LI,"10,00"
1945,FALIM SAKIZ DAMLA 5 LI,"10,00"
1946,FALIM SAKIZ DAMLA 5X5 LI,"40,00"
1947,FALIM SAKIZ ISIL 5 LI,"10,00"
1948,FALIM SAKIZ ISIL 5X5 LI,"40,00"
1949,FALIM SAKIZ KARISIK MEYVELI 5 LI,"10,00"
1950,FALIM SAKIZ KARPUZ 5 LI,"10,00"
1951,FALIM SAKIZ NANE 5 LI,"10,00"
1952,FALIM SAKIZ NANE 5X5 LI,"40,00"
1953,FALIM SAKIZ ORMAN MEYVELI 5 LI,"10,00"
1954,FAMILIA ISLAK HAVLU 90 LI,"44,90"
1955,HARIBO CHAMALLOWS PEMBE BEYAZ 70GR,"34,90"
1956,HARIBO CHAMALLOWS RUBINO 70GR,"34,90"
1957,HARIBO JELLY ALTIN AYICIK 80GR,"34,90"
1958,HARIBO JELLY BERRIES 80GR,"34,90"
1959,HARIBO JELLY DIS 80GR,"34,90"
1960,HARIBO JELLY EKSILI SOLUCAN 70GR,"34,90"
1961,HARIBO JELLY FIZZ MIX 70 GR,"34,90"
1962,HARIBO JELLY HAPPY KOLA 80GR,"34,90"
1963,HARIBO JELLY PHANTASIA 80GR,"34,90"
1964,HARIBO JELLY SOLUCAN 80GR,"34,90"
1965,HARIBO JELLY STARMIX 80GR,"34,90"
1966,HARIBO JELLY TROPIFRUTTI 80GR,"34,90"
1967,HARIBO ROULETTE 25GR,"13,50"
1968,KENT FIRST SENSATIONS CILEK 27GR,"30,00"
1969,KENT FIRST SENSATIONS KARADUT 27GR,"30,00"
1970,KENT FIRST SENSATIONS KARPUZ 27GR,"30,00"
1971,KENT MISSBON COCKTAIL ELMA CILEK AROMALI 43 GR,"15,00"
1972,KINDER BUENO 43GR,"37,50"
1973,KINDER CHOCOLATE T4,"48,50"
1974,KINDER DELICE SUTLU 39GR,"28,50"
1975,KINDER JOY 20GR ERKEKLERE OZEL,"36,50"
1976,KINDER JOY 20GR KIZLARA OZEL,"36,50"
1977,KINDER PINGUI 38GR,"27,50"
1978,KINDER SUPRISE 20GR,"46,50"
1979,KINDER SUT DILIMI 28 GR T1*20,"20,00"
1980,LAYS BAHARAT PARTI BOY 161 GR,"60,00"
1981,LAYS BAHARATLI SUPER BOY 101GR,"50,00"
1982,LAYS FIRINDA YOGURT VE MEVSIM YESILLIKLERI 140 GR,"60,00"
1983,LAYS FIRINDAN YOG. MEV.YESIL SUPER BOY 91 GR,"50,00"
1984,LAYS KLASIK PARTI BOY 149 GR,"60,00"
1985,LAYS KLASIK SUPER BOY 101GR,"50,00"
1986,LAYS YOGURT MEVSIM YESILLIKLERI SUPER BOY 101 GR,"50,00"
1987,LOLLIPOP MARSMALLOW 50 GR,"25,00"
1988,MENTOS STICK CILEK,"22,50"
1989,MENTOS STICK MEYVE,"22,50"
1990,MENTOS STICK NANE,"22,50"
1991,MENTOS STICK RAINBOW,"22,50"
1992,METIN CEVIZLI SUCUK 80GR,"37,00"
1993,MILKA BONIBON 24GR,"34,90"
1994,NESTLE CIKOLATA BATON SUTLU 30 GR,"35,00"
1995,NESTLE CIKOLATA DAMAK INCI BATON 30 GR,"47,50"
1996,NESTLE CIKOLATA KARE BEYAZ 60 GR,"67,00"
1997,NESTLE CIKOLATA KARE BITTER %55 KAKAO 60 GR,"67,00"
1998,NESTLE CIKOLATA KARE KLASIK SUTLU 60 GR,"67,00"
1999,NESTLE GOFRET CITIR SUTLU 27 GR,"17,50"
2000,NESTLE KITKAT CHUNKY 38GR,"30,00"
2001,"NESTLE NESFIT BAR CHOC 23,5 GR","31,50"
2002,"NESTLE NESFIT BAR KARAMEL 23,5 GR","31,50"
2003,"NESTLE NESFIT BAR STRAW 23,5 GR","31,50"
2004,NESTLE NESFIT CIKOLATALI 400GR,"180,00"
2005,NESTLE NESFIT KIRMIZI MEYVELI 400GR,"180,00"
2006,NESTLE NESQUIK DUO 310 GR,"149,90"
2007,NESTLE NESQUIK HARFLER 310 GR,"129,90"
2008,NESTLE NESQUIK KAKAOLU TAM TAHILLI BAR 25 GR,"31,50"
2009,NESTLE NESQUIK TOZ 420GR,"179,00"
2010,PATOS ACI BAHARAT PARTI PAKETI 191X12,"70,00"
2011,PATOS ACI SOSLU SP 114 GR,"55,00"
2012,PATOS BAHARAT PARTI PAKETI 212X12,"70,00"
2013,PATOS BAHARATLI SP 125 GR,"55,00"
2014,PATOS ROLLS ACI 177 GR,"70,00"
2015,RUFFLES KETCAP PARTI 153 GR,"60,00"
2016,RUFFLES KETCAP SUPER BOY 101 GR,"50,00"
2017,RUFFLES ORGINAL PARTI 168 GR,"60,00"
2018,RUFFLES ORIGINAL SUPER BOY 101GR,"50,00"
2019,RUFFLES PEYNIR VE SOGAN AROMALI PARTI 144 GR,"60,00"
2020,RUFFLES PEYNIR-SOGAN SUPER BOY 101GR,"50,00"
2021,SAKIZ,"2,00"
2022,SEN KURU KAYISI 300 GR,"155,00"
2023,SOLEN BISCOLATA MOOD 125GR 5705YY,"69,00"
2024,SOLEN BISCOLATA MOOD CIKOLATALI 40GR,"26,50"
2025,SOLEN BISCOLATA STARZ 82 GR,"30,00"
2026,SOLEN BISCOLATA STIX PIRINC PATLAKLI 34GR,"32,00"
2027,SOLEN BISKUVI BISCOLATA PIA FRUNBUAZ 100GR 5751G,"69,00"
2028,SOLEN BOOM BASTIC MARSHMALLOWLU 40GR,"23,50"
2029,SOLEN LUPPO SANDIWIC BISKUVI KAKAOLU 7 LI,"83,00"
2030,SOLEN NUTYMAX ANTEP FISTIKLI GOFRET 44GR,"37,00"
2031,SOLEN OZMO CIKOLATALI PIRINC PAT. KEK 40GR,"26,50"
2032,SOLEN OZMO CIKOLATALI SUTLU KEK 30GR,"13,00"
2033,SOLEN OZMO CORNET 25GR (9012A),"16,00"
2034,SOLEN OZMO FUN FIGURLU CIKOLATA 23GR (8796Y),"26,50"
2035,SOLEN OZMO FUN MESLEKLER SERISI 23GR,"26,50"
2036,SOLEN OZMO HOPPO CIKOLATALI BISKUVI 90GR,"55,00"
2037,SOLEN OZMO HOPPO KREMALI BISKUVI 40GR,"26,50"
2038,SOLEN OZMO POPPSY BONIBON,"26,50"
2039,SOLEN OZMO YUMURTA,"42,50"
2040,TORKU BISKUVI FAVORIMO CIKOLATALI 4 X 76GR,"41,50"
2041,TORKU BISKUVI FAVORIMO MUZLU 4 X 76GR,"41,50"
2042,TORKU BISKUVI KREMALI FINDIKLI 4 X 76GR,"41,50"
2043,TORKU BISKUVI KREMALI SADE 4 X 76GR,"41,50"
2044,TORKU BISKUVI POTIBOR 4 X175GR,"82,50"
2045,TORKU BISKUVI PREMIO 3 X 86GR,"47,50"
2046,TORKU BISKUVI TAM BUGDAYLI 3 X 131GR,"61,00"
2047,TORKU BISKUVI TAM CIKOLATAM 3 X 83GR,"72,50"
2048,TORKU BISKUVI TAM KAKAO KREMALIM 3 X 83GR,"57,50"
2049,TORKU BISKUVI TAM RUSEYMLI CIKOLATALI 3 X 84GR,"85,00"
2050,TORKU BISKUVI TAM RUSEYMLI ORMAN MEYVELI 3 X 84GR,"85,00"
2051,TORKU BISKUVI TAM SUTLU KREMALI 3 X 83GR,"57,50"
2052,TORKU BISKUVI TAM YULAFLI 3 X 125GR,"61,00"
2053,TORKU MINI BISKUVI TURTACIK PORTAKAL 3 LU 306 GR,"49,50"
2054,ULKER 9 KAT TAT 39GR FINDIKLI,"12,00"
2055,ULKER 9 KAT TAT 39GR MUZLU,"12,00"
2056,ULKER 9 KAT TAT INCE INCE 114 GR FINDIKLI,"35,00"
2057,ULKER 9 KAT TAT INCE INCE 114 GR HINDISTAN CEVIZ,"35,00"
2058,ULKER 9 KAT TAT INCE INCE CILEKLI 114 GR,"35,00"
2059,ULKER ALTINBASAK BISKUVI 5LI 230GR,"61,50"
2060,ULKER ALTINBASAK COREKOTLU KINOALI 40GR,"13,50"
2061,ULKER ALTINBASAK GRISSINI KEPEKLI 125GR,"60,00"
2062,ULKER ALTINBASAK GRISSINI SADE 125GR,"60,00"
2063,ULKER ALTINBASAK KINOALI LIGHT BISKUVI 5LI 200 GR,"64,50"
2064,ULKER BEBE BISKUVISI 172GR,"40,00"
2065,ULKER BEBE BISKUVISI 800GR,"115,00"
2066,ULKER BISKUVI ALBENI 72GR,"35,00"
2067,ULKER BISKUVI BISKREM 100GR,"25,00"
2068,ULKER BISKUVI BISKREM 150GR,"36,00"
2069,ULKER BISKUVI BISKREM POSET 200GR,"49,00"
2070,ULKER BISKUVI CANPARE CIKOLATALI 81GR,"25,00"
2071,ULKER BISKUVI CANPARE FINDIKLI 81GR,"25,00"
2072,ULKER BISKUVI CIZI 4 LU 280 GR,"56,00"
2073,ULKER BISKUVI CIZI 70 GR,"15,00"
2074,ULKER BISKUVI CIZIVIC 3LU 246GR,"58,00"
2075,ULKER BISKUVI CIZIVIC 82 GR,"20,00"
2076,ULKER BISKUVI COCOSTAR 66GR,"27,50"
2077,ULKER BISKUVI COKOPRENS 10LU PAKET,"63,00"
2078,ULKER BISKUVI COKOPRENS 30 GR,"8,00"
2079,ULKER BISKUVI COKOPRENS 81GR,"20,00"
2080,ULKER BISKUVI DORE 87GR,"30,00"
2081,ULKER BISKUVI FINGER 750GR,"104,50"
2082,ULKER BISKUVI HALLEY 30GR,"12,00"
2083,ULKER BISKUVI HALLEY 8 LI PAKET,"95,00"
2084,ULKER BISKUVI HALLEY KARADUT MARMELATLI 236GR,"95,00"
2085,ULKER BISKUVI HALLEY KARADUT MARMELATLI 74GR,"27,50"
2086,ULKER BISKUVI HALLEY MINI GRANULLU 3LU 198GR,"79,50"
2087,ULKER BISKUVI HALLEY MINI GRANULLU 66GR,"27,50"
2088,ULKER BISKUVI HANIMELLER COKODAMLA 82GR,"20,00"
2089,ULKER BISKUVI HANIMELLER FINDIKLI 82GR,"20,00"
2090,ULKER BISKUVI HANIMELLER TUZLU KARMA POSET 150GR,"40,00"
2091,ULKER BISKUVI HAYLAYF 4X64 GR,"46,50"
2092,ULKER BISKUVI HAYLAYF 64GR,"12,50"
2093,ULKER BISKUVI IKRAM 3LU CIKOLATALI 276GR,"65,00"
2094,ULKER BISKUVI IKRAM 3LU FINDIKLI 276GR,"65,00"
2095,ULKER BISKUVI IKRAM CIKOLATALI 92GR,"23,00"
2096,ULKER BISKUVI IKRAM FINDIKLI 92GR,"23,00"
2097,ULKER BISKUVI KREMALI BISKUVI 8 LI,"94,50"
2098,ULKER BISKUVI PETIBOR 175GR,"30,00"
2099,ULKER BISKUVI PETIBOR 450GR,"70,00"
2100,ULKER BISKUVI PETIBOR 800GR,"112,00"
2101,ULKER BISKUVI PETIBOR CIFTE KAVRULMUS 175GR,"30,00"
2102,ULKER BISKUVI PETIBOR CIFTE KAVRULMUS 450GR,"70,00"
2103,ULKER BISKUVI PETIBOR KAKAOLU 175GR,"30,00"
2104,ULKER BISKUVI PETIBOR KAKAOLU 450GR,"70,00"
2105,ULKER BISKUVI PROBIS 10LU PAKET,"80,00"
2106,ULKER BISKUVI PROBIS 75GR,"23,00"
2107,ULKER BISKUVI SAKLIKOY 3LU SUT KREMALI 264GR,"57,50"
2108,ULKER BISKUVI SAKLIKOY CIKOLATALI KAKAOLU 87GR,"23,00"
2109,ULKER BISKUVI SAKLIKOY CIKOLATALI SUTLU 100GR,"35,00"
2110,ULKER BISKUVI SAKLIKOY SUT KREMALI 100GR,"23,00"
2111,"ULKER BONBON KOLA AROMALI SEKER 32,5GR","9,00"
2112,ULKER CIKOLATA ALBENI 40GR,"20,00"
2113,ULKER CIKOLATA ALBENI BUYUK BOY 52GR,"23,50"
2114,ULKER CIKOLATA ALBENI TANE TANE 29 GR,"28,00"
2115,ULKER CIKOLATA ALBENI VIVA 36 GR,"14,90"
2116,ULKER CIKOLATA ALBENI XL 170GR,"87,50"
2117,ULKER CIKOLATA BATON 14GR ANTEP FISTIKLI,"17,50"
2118,ULKER CIKOLATA BEYAZ ANTEP FISTIKLI 65 GR,"105,00"
2119,ULKER CIKOLATA CARAMIO 32GR,"27,50"
2120,ULKER CIKOLATA CARAMIO BITTER 32 GR,"14,50"
2121,ULKER CIKOLATA COKONAT 33GR,"24,90"
2122,ULKER CIKOLATA DIDO 35GR,"27,50"
2123,ULKER CIKOLATA DIDO TRIO BEYAZ 36 GR,"30,00"
2124,"ULKER CIKOLATA FINDIK RUYASI 40,5GR","35,00"
2125,ULKER CIKOLATA HOBBY 25GR,"10,00"
2126,ULKER CIKOLATA KARE BITTER %60 KAKAO 60GR,"70,00"
2127,ULKER CIKOLATA KARE BITTER %80 KAKAO 60 GR,"70,00"
2128,ULKER CIKOLATA KARE CARAMIO 55GR,"44,50"
2129,ULKER CIKOLATA KARE SUTLU 60GR,"70,00"
2130,ULKER CIKOLATA LAVIVA 35GR,"27,50"
2131,ULKER CIKOLATA METRO 36 GR,"17,00"
2132,"ULKER CIKOLATA METRO BUYUK BOY 50,4 GR","21,50"
2133,ULKER CIKOLATA MINI ALBENI 89 GR,"57,50"
2134,ULKER CIKOLATA MINI ALL STAR KARMA 91 GR,"57,50"
2135,ULKER CIKOLATA MINI HOBBY 600 GR,"245,00"
2136,ULKER CIKOLATA MINI METRO 102 GR,"57,50"
2137,ULKER CIKOLATA NAPOLITEN SUTLU 33GR,"45,00"
2138,ULKER CIKOLATALI GOFRET 36GR,"16,50"
2139,ULKER CIKOLATALI GOFRET BITTER 36 GR,"16,50"
2140,ULKER CIKOLATALI GOFRET MINI 82 GR,"57,50"
2141,ULKER COCOSTAR ATISTIRMALIK 154GR,"72,50"
2142,ULKER COKOKREM 180GR,"54,90"
2143,ULKER COKOMILK SUTLU 24GR,"9,90"
2144,ULKER GOFRET FINDIKLI 220GR,"52,50"
2145,ULKER KATKAT TAT CILEKLI 28GR,"9,90"
2146,ULKER KATKAT TAT FINDIKLI 25GR,"9,90"
2147,ULKER KEK ALBENI KEK 43GR,"25,00"
2148,ULKER KEK DANKEK 200 GR KAKAOLU,"55,00"
2149,ULKER KEK DANKEK 200 GR MEYVELI,"55,00"
2150,ULKER KEK DANKEK 200 GR MOZAIK,"55,00"
2151,ULKER KEK DANKEK 8KEK 55GR CIKOLATALI,"13,00"
2152,ULKER KEK DANKEK 8KEK 55GR CILEKLI,"13,00"
2153,ULKER KEK DANKEK 8KEK 55GR MUZLU,"13,00"
2154,ULKER KEK DANKEK LOKMALIK H.CEVIZLI 160GR,"50,00"
2155,ULKER KEK DANKEK LOKMALIK HAVUCLU-TARCINLI 160GR,"50,00"
2156,ULKER KEK DANKEK LOKMALIK KAKAOLU 160GR,"50,00"
2157,ULKER KEK DANKEK LOKMALIK UZUMLU 160GR,"50,00"
2158,ULKER KEK DANKEK POTI HINDISTAN CEVIZLI 45GR,"10,00"
2159,ULKER KEK DANKEK POTI KAKAOLU 40GR,"10,00"
2160,ULKER KEK DANKEK POTI MEYVELI 40GR,"10,00"
2161,ULKER KEK DANKEK RULO PASTA CIKOLATALI 235 GR,"70,00"
2162,ULKER KEK DANKEK RULO PASTA CILEKLI 235 GR,"70,00"
2163,ULKER KEK DANKEK RULO PASTA MUZLU 235 GR,"70,00"
2164,ULKER KEK KEKSTRA JOLEBOL CILEKLI 40GR,"11,00"
2165,ULKER KEK KEKSTRA JOLEBOL PORTAKALLI 40GR,"11,00"
2166,ULKER KEK KEKSTRA KONFETI KAKAOLU KEK 38GR,"13,75"
2167,ULKER KEK OLALA SUFLE KEK 70GR,"35,00"
2168,ULKER KEK OLALA SUFLE KEK FRAMBUAZLI 70GR,"35,00"
2169,ULKER KEK OLALA SUFLE MINI 162GR,"62,50"
2170,ULKER KELL. COCO POPS TOPLARI 225GR,"95,50"
2171,ULKER KELL. COCO POPS TOPLARI 40GR,"18,50"
2172,ULKER KELL. SPECIAL CIKOLATALI 400GR,"170,00"
2173,ULKER KELL. SPECIAL K SADE 420GR,"122,50"
2174,ULKER KREMINI CANDY TROPICAL 30GR,"19,50"
2175,ULKER KRISPI ACILI CUBUK KRAKER 43 GR,"9,90"
2176,ULKER KRISPI BAHARARATLI CUBUK KRAKER 43 GR,"9,90"
2177,ULKER KRISPI PEYNIRLI CUBUK KRAKER 43 GR,"9,90"
2178,ULKER KRISPI TIRTIKLI ACILI 48 GR,"17,50"
2179,ULKER KRISPI TIRTIKLI BAHARATLI 48 GR,"17,50"
2180,ULKER ONEO 60DK DRAJE NANE AROMALI 14GR,"19,90"
2181,ULKER ONEO FLIPTOP KARPUZ 21GR,"22,50"
2182,ULKER ONEO KUTU CILEK AROMALI SAKIZ 60GR,"57,00"
2183,ULKER ONEO KUTU NANE AROMALI SAKIZ 60GR,"57,00"
2184,ULKER ONEO SLIMS CILEK 14 GR,"19,90"
2185,ULKER ONEO SLIMS KARPUZ 14 GR,"19,90"
2186,ULKER ONEO SLIMS NANE 14 GR,"19,90"
2187,ULKER ONEO SLIMS Y.NANELI 14 GR,"19,90"
2188,ULKER PIKO MEYVELI PORTAKALLI 18GR,"9,90"
2189,ULKER RULOKAT 42GR FINDIKLI,"18,50"
2190,ULKER RULOKAT FINDIKLI 170GR*6,"70,00"
2191,ULKER TAC KRAKER 76GR,"15,00"
2192,ULKER YUPO COKOJELO 20GR BOGURTLEN,"12,25"
2193,ULKER YUPO COKOJELO 20GR PORTAKAL,"12,25"
2194,ULKER YUPO DRAJE TUP 20GR,"19,25"
2195,ULKER YUPO JELLY 80GR AYICIK,"31,50"
2196,ULKER YUPO JELLY 80GR KOLALI,"31,50"
2197,ULKER YUPO JELLY 80GR SOLUCAN,"31,50"
2198,UMRAN KURABIYE TATLI TUZLU 300GR,"29,90"
2199,VELI UGURLU EV ACUKASI 200 GR,"70,00"
